Date,Close,High,Low,Open,Volume,Return,Volatility_10,SMA_10,SMA_20,SMA_50,EMA_10,EMA_20,EMA_50,RSI_14,MACD,MACD_Signal,BB_Upper,BB_Lower,BB_Middle,BB_Width,ATR_14,Momentum_10
2016-11-03,8484.9501953125,8537.650390625,8476.150390625,8499.849609375,170500,-0.003412004309079175,0.005326357460437173,8628.640039062502,8646.480029296874,8704.318046875,8598.792165813205,8635.81753998075,8642.471254585502,35.966797647602206,-39.287541677500485,-23.841237446821395,8804.326165559534,8488.633893034214,8646.480029296874,0.03651107403887598,82.70416335884047,-174.1494140625
2016-11-04,8433.75,8504.0,8400.25,8503.599609375,224800,-0.00603423639902867,0.004893819708880686,8602.075,8629.710009765626,8699.6550390625,8568.784499301713,8616.573012363535,8634.286107346854,33.07378003785685,-50.32195295305064,-29.13738054806725,8803.175941319438,8456.244078211814,8629.710009765626,0.04020203027854076,84.20743740463759,-265.650390625
2016-11-07,8497.0498046875,8535.849609375,8481.4501953125,8535.75,172800,0.007505534867348507,0.005919707217627315,8582.475,8617.364990234375,8697.013027343748,8555.741827553675,8605.189849727722,8628.904291556291,39.54783793987922,-53.34412035394416,-33.97872850924263,8791.738732565851,8442.991247902899,8617.364990234375,0.04047031604883511,85.48544968823491,-196.0
2016-11-08,8543.5498046875,8559.400390625,8480.099609375,8540.0,195700,0.005472487636161372,0.006299424023992047,8565.9349609375,8609.064990234376,8695.23203125,8553.52509612346,8599.3193692477,8625.557056777123,43.8452044912429,-51.39460341328959,-37.46190349005202,8780.745416223028,8437.384564245724,8609.064990234376,0.03988364036823893,85.04368765693242,-165.400390625
2016-11-09,8432.0,8476.2001953125,8002.25,8067.5,314300,-0.013056610804363489,0.007222518236800196,8540.004980468751,8595.785009765625,8690.866035156248,8531.429624101012,8583.38419122411,8617.966583962334,37.04237044520328,-58.1800705327114,-41.6055368985839,8779.311159072178,8412.258860459071,8595.785009765625,0.04270142845546988,117.63341030197296,-259.2998046875
2016-11-10,8525.75,8598.4501953125,8510.7001953125,8555.599609375,263100,0.011118358633776193,0.008139751875822221,8531.05498046875,8586.632519531251,8689.537031249998,8530.396965173555,8577.895220631337,8614.35024733636,44.79475431365227,-55.35466647490466,-44.35536281384805,8764.601158222375,8408.663880840128,8586.632519531251,0.04145248752320867,121.1203235170106,-89.5
2016-11-11,8296.2998046875,8460.599609375,8284.9501953125,8456.650390625,266900,-0.026912611243878892,0.011516115069475847,8499.1599609375,8572.780029296877,8684.01203125,8487.83384508518,8551.076609589067,8601.877680957974,33.81871141440926,-70.81392769129707,-49.647075789337855,8793.174313581785,8352.385745011969,8572.780029296877,0.05141722604143025,129.6688578863313,-318.9501953125
2016-11-15,8108.4501953125,8288.5498046875,8093.2001953125,8284.849609375,359200,-0.022642577269069153,0.012684293619691289,8446.20498046875,8549.03251953125,8674.03203125,8418.854999671967,8508.921712991298,8582.527583481682,27.810627692280292,-97.1040421820162,-59.13846906787353,8851.630154350954,8246.434884711547,8549.03251953125,0.07079108288063812,134.91391156409335,-529.5498046875
2016-11-16,8111.60009765625,8210.0498046875,8089.39990234375,8205.650390625,269500,0.0003884715658204474,0.012770703854928945,8394.739990234375,8528.592504882814,8661.377041015627,8362.990472032745,8471.081559149865,8564.059838939509,28.04147915164597,-116.34383719795733,-70.57954269389029,8889.032806317757,8168.152203447871,8528.592504882814,0.0845251549370151,133.89505376264026,-514.64990234375
2016-11-17,8079.9501953125,8151.25,8060.2998046875,8105.10009765625,191300,-0.003901807530291679,0.012542418663198709,8351.335009765626,8498.694995117188,8647.252041015627,8311.528603538154,8433.830953070115,8545.075147032567,27.103601201785285,-132.6166735119641,-82.98696885750505,8903.460452129937,8093.929538104439,8498.694995117188,0.09525355533886118,130.82756387334453,-434.0498046875
2016-11-18,8074.10009765625,8128.9501953125,8048.2998046875,8097.5498046875,161200,-0.000724026450019899,0.012612353031833822,8310.25,8469.445019531251,8633.241035156252,8268.359784286899,8399.570871602129,8526.605537253105,26.924348366763997,-144.32142002671935,-95.25385909134792,8908.500602248023,8030.38943681448,8469.445019531251,0.10367989442148154,127.24348006989135,-410.85009765625
2016-11-21,7929.10009765625,8102.4501953125,7916.39990234375,8102.10009765625,218800,-0.017958657713704862,0.013279783496907656,8259.785009765625,8430.930004882812,8615.630029296875,8206.676204899508,8354.764131226331,8503.173951386561,22.884460721988447,-163.41406849239138,-108.88590097155662,8917.611919209221,7944.2480905564025,8430.930004882812,0.11545153714822569,131.44396670552413,-504.64990234375
2016-11-22,8002.2998046875,8019.0498046875,7938.14990234375,7989.14990234375,210200,0.009231779915716665,0.013485503022979024,8210.310009765624,8396.392504882813,8596.816025390624,8169.516859406415,8321.196100127394,8483.531827986599,28.700614697856142,-170.67113475226324,-121.24294772769795,8902.407251531631,7890.377758233995,8396.392504882813,0.1205314654727138,128.48009101450455,-494.75
2016-11-23,8033.2998046875,8055.2001953125,7973.10009765625,8051.2001953125,181000,0.0038738863522509437,0.013344469045036063,8159.285009765625,8362.609985351562,8579.123017578126,8144.750122184794,8293.777405323595,8465.875670210164,31.071601929295568,-171.93896575641156,-131.38215133344067,8870.973865542788,7854.246105160337,8362.609985351562,0.12158019591531966,125.1672343460578,-510.25
2016-11-24,7965.5,8024.85009765625,7952.5498046875,8011.7998046875,260500,-0.008439844937436325,0.013153953229003871,8112.635009765626,8326.319995117188,8559.383017578124,8112.159190878468,8262.512890530872,8446.253094907805,28.814717944941993,-176.38139366058567,-140.38199979886969,8839.489873638242,7813.150116596134,8326.319995117188,0.12326451032917134,121.99457474991081,-466.5
2016-11-25,8114.2998046875,8122.25,7976.75,8007.9501953125,177900,0.018680535394827613,0.014381742804596271,8071.489990234375,8301.272485351563,8544.335009765624,8112.5483933892,8248.39735854579,8433.235318820734,39.24479839714272,-165.9818140815396,-145.50196265540367,8803.856387447904,7798.6885832552225,8301.272485351563,0.12108599084855992,124.47710512491719,-411.4501953125
2016-11-28,8126.89990234375,8146.5,8066.5,8080.64990234375,189700,0.001552826240037497,0.012175468525577384,8054.55,8276.85498046875,8532.561015624999,8115.157758653663,8236.826172240833,8421.222165233403,40.04587263940727,-154.93732868285406,-147.38903586089376,8762.372582876367,7791.337378061133,8276.85498046875,0.11731934498147278,121.30016904456596,-169.39990234375
2016-11-29,8142.14990234375,8197.349609375,8128.7001953125,8131.5498046875,189700,0.0018764842908427504,0.009790436945593527,8057.919970703126,8252.062475585937,8520.872021484374,8120.065421142769,8227.809384631588,8410.278154924004,41.05882427943148,-143.30205005217158,-146.57163869914933,8709.775610903233,7794.349340268642,8252.062475585937,0.11093302714841492,117.66799318647196,33.69970703125
2016-11-30,8224.5,8234.25,8139.25,8172.14990234375,248000,0.01011404833415619,0.010254810998465102,8069.2099609375,8231.97497558594,8510.511025390624,8139.053526389538,8227.494205142864,8402.992737083847,46.331908805977235,-125.98378065609904,-142.45406709053927,8654.450007836742,7809.499943335137,8231.97497558594,0.10264244813760053,116.04885081600969,112.89990234375
2016-12-01,8192.900390625,8250.7998046875,8185.0498046875,8244.0,157700,-0.00384213136056899,0.010251379942872943,8080.504980468751,8215.91999511719,8498.772041015623,8148.84386534144,8224.199556141162,8394.753821536442,44.68009054907667,-113.50038993232647,-136.6633316588967,8617.138648457718,7814.701341776663,8215.91999511719,0.09766858819924634,112.45607575772328,112.9501953125
2016-12-02,8086.7998046875,8159.2998046875,8070.0498046875,8153.5498046875,171500,-0.012950308300941793,0.011220918233327682,8081.774951171875,8196.012475585938,8484.340029296874,8137.563127040723,8211.113865526528,8382.677193424719,39.57791151449119,-110.89036827273412,-131.5087389816642,8580.17431792697,7811.850633244906,8196.012475585938,0.09374359628791765,113.19854077056448,12.69970703125
2016-12-05,8128.75,8141.89990234375,8056.85009765625,8088.75,126500,0.00518749027126697,0.00927423642280716,8101.73994140625,8180.762475585938,8471.397021484376,8135.960740306045,8203.269687857335,8372.719264270809,42.3795936086777,-104.23531728062972,-126.05405464145733,8549.07595344899,7812.448997722886,8180.762475585938,0.09004380189798186,111.1879167646313,199.64990234375
2016-12-06,8143.14990234375,8178.7001953125,8130.85009765625,8153.14990234375,115300,0.0017714780678148578,0.008970174731376297,8115.824951171875,8163.0674804687515,8458.71701171875,8137.267860676537,8197.543993998897,8363.716544195238,43.35061448786486,-96.6846689684462,-120.1801775068551,8500.074480069883,7826.06048086762,8163.0674804687515,0.08256871584302511,106.81379380376478,140.85009765625
2016-12-07,8102.0498046875,8190.4501953125,8077.5,8168.39990234375,169800,-0.005047198952388254,0.009180218293794958,8122.699951171875,8140.992480468752,8443.409003906252,8130.864577769438,8188.449309302574,8353.45510343023,41.215688607913336,-92.94573954579937,-114.73328991464396,8427.049303925982,7854.935657011521,8140.992480468752,0.07027566335272176,107.25210819724587,68.75
2016-12-08,8246.849609375,8256.25,8151.75,8152.10009765625,142500,0.017871996368588716,0.009947533386710382,8150.834912109375,8131.7349609375015,8431.715,8151.952765334085,8194.011242642806,8349.27449582022,50.47038725916259,-77.40618660944256,-107.26786925360369,8388.63622258842,7874.8336992865825,8131.7349609375015,0.06318485855355548,110.60554299119259,281.349609375
2016-12-09,8261.75,8274.9501953125,8241.9501953125,8271.7001953125,149700,0.0018067979083868924,0.0084014091109141,8165.579931640626,8118.534960937501,8422.48900390625,8171.915898909706,8200.4625528673,8345.8421626508,51.3197015661868,-63.16056626347108,-98.44640865557719,8308.639079780289,7928.430842094714,8118.534960937501,0.04683212420898043,105.06228992039313,147.4501953125
2016-12-12,8170.7998046875,8230.650390625,8154.4501953125,8230.650390625,108100,-0.011008587201561393,0.009335302633929595,8169.969921875001,8112.2599609375,8411.7769921875,8171.712972687486,8197.63752923113,8338.977756456161,46.12102150499617,-58.53497540465014,-90.46412200539179,8285.165014118333,7939.354907756668,8112.2599609375,0.042628084901966234,105.2221124037579,43.89990234375
2016-12-13,8221.7998046875,8228.849609375,8155.7998046875,8196.150390625,184000,0.006241739024219095,0.009503316088979816,8177.9349121093765,8117.927441406251,8401.309980468752,8180.819669414762,8199.938698322212,8334.382542661311,49.22696342259799,-50.175495667346695,-82.40639673778277,8297.604815479513,7938.250067332989,8117.927441406251,0.04426680956934921,102.92409042402521,79.64990234375
2016-12-14,8182.4501953125,8229.400390625,8165.10009765625,8229.349609375,144600,-0.004786009184091999,0.009076594268810367,8173.729931640625,8121.469946289063,8393.133984375001,8181.116128668895,8198.273126607,8328.42441139273,46.976808511278804,-46.19324538834917,-75.16376646789605,8303.401667290836,7939.53822528729,8121.469946289063,0.044802658189950786,100.16524774864841,-42.0498046875
2016-12-15,8153.60009765625,8225.900390625,8121.9501953125,8128.39990234375,181800,-0.003525850688682164,0.009064101868104538,8169.799902343751,8125.1524414062515,8383.982978515625,8176.113213939322,8194.018552421216,8321.568555952084,45.340419878153696,-44.848262271816566,-69.10066562868016,8306.526268367747,7943.7786144447555,8125.1524414062515,0.04464502746735038,100.43560114606639,-39.30029296875
2016-12-16,8139.4501953125,8178.7001953125,8127.4501953125,8178.2001953125,203000,-0.001735417750965862,0.007972875188722908,8175.064941406251,8128.419946289064,8372.009990234375,8169.447210552627,8188.821566029909,8314.426659456414,44.521273783212735,-44.412176401421675,-64.16296778322847,8308.269451480042,7948.570441098085,8128.419946289064,0.04425202102730599,96.92234392134738,52.650390625
2016-12-19,8104.35009765625,8132.5,8094.85009765625,8126.0,107400,-0.004312342580149231,0.007941712767775886,8172.624951171876,8137.182446289063,8358.713984375001,8157.611371844195,8180.776664280037,8306.18836291523,42.47146821862463,-46.364399804300774,-60.60325418744293,8291.39220697887,7982.972685599255,8137.182446289063,0.037902495540120096,93.18504061669756,-24.39990234375
2016-12-20,8082.39990234375,8124.10009765625,8062.75,8110.60009765625,128000,-0.0027084460873485483,0.007939966891853112,8166.549951171876,8141.187451171874,8345.482978515625,8143.93655920775,8171.407448857533,8297.412344853605,41.19416063066205,-49.11656306733312,-58.30591596342097,8284.417180312097,7997.9577220316505,8141.187451171874,0.035186446694482204,90.91111611952275,-60.75
2016-12-21,8061.2998046875,8112.5498046875,8053.25,8105.85009765625,123700,-0.0026106228238139684,0.007829044210348048,8162.4749511718765,8142.587451171874,8332.517978515625,8128.911694749522,8160.921006555625,8288.153029552974,39.95036305027078,-52.39628209707644,-57.123989190152066,8281.869958115505,8003.304944228243,8142.587451171874,0.034210871612704835,88.6531653029497,-40.75
2016-12-22,7979.10009765625,8046.4501953125,7964.9501953125,8043.85009765625,122600,-0.010196830414798908,0.005062577462055993,8135.700000000001,8143.2674560546875,8318.147988281251,8101.673222550746,8143.6047295175895,8276.033306733494,35.458698374863665,-60.92599549213628,-57.88439045054891,8278.997126069888,8007.537786039487,8143.2674560546875,0.033335432183129954,89.20291130809615,-267.74951171875
2016-12-23,7985.75,8022.60009765625,7942.0498046875,7972.5,124100,0.0008334150796909245,0.004962192768788137,8108.099999999999,8136.8399658203125,8303.6869921875,8080.596272996065,8128.57094575401,8264.649647645907,36.08476516405479,-66.38402949797091,-59.584318260033314,8289.468480989812,7984.211450650814,8136.8399658203125,0.03751542756417272,88.58486714099999,-276.0
2016-12-26,7908.25,7970.0498046875,7893.7998046875,7965.10009765625,106900,-0.009704786651222541,0.004752194137259154,8081.845019531249,8125.907470703126,8290.385,8049.260586996779,8107.587998539342,8250.67319087548,32.16839721376573,-76.08608999259377,-62.88467260654541,8309.679429462996,7942.135511943256,8125.907470703126,0.04523112265859182,88.82524772467856,-262.5498046875
2016-12-27,8032.85009765625,8044.64990234375,7903.7001953125,7915.0498046875,118800,0.01575571051196545,0.007190520784883962,8062.950048828125,8120.4424804687515,8279.373994140626,8046.276861662137,8100.470103217142,8242.13110878845,42.89859573244369,-72.88073256147163,-64.88388459753065,8308.62837213365,7932.2565888038525,8120.4424804687515,0.04634867918035803,92.54842338943367,-188.94970703125
2016-12-28,8034.85009765625,8100.5498046875,8028.39990234375,8047.5498046875,126700,0.00024897763255693484,0.007173294279485805,8048.1900390625,8110.959985351564,8269.66298828125,8044.199268206521,8094.220578878009,8234.002441685227,43.054311582757826,-69.37931881843815,-65.78297144171215,8296.157405479504,7925.762565223623,8110.959985351564,0.045665968137534374,91.09138617188484,-147.60009765625
2016-12-29,8103.60009765625,8111.10009765625,8020.7998046875,8030.60009765625,178500,0.008556475748073389,0.007836377204790442,8043.1900390625015,8106.494970703126,8258.176982421875,8054.999419015562,8095.113866380699,8228.888624272326,48.27594072822396,-60.36106795060914,-64.69859074349155,8287.635864873504,7925.354076532746,8106.494970703126,0.04469031186105023,91.03487951451807,-50.0
2016-12-30,8185.7998046875,8197.0,8114.75,8119.64990234375,127600,0.01014360358861044,0.008514068961573033,8047.825000000001,8111.444970703125,8248.710986328126,8078.78130731955,8103.750622409918,8227.19886664155,53.73794850900899,-46.05036978157659,-60.968946551108566,8295.703609833827,7927.186331572423,8111.444970703125,0.045431767039339155,91.20380971660606,46.349609375
2017-01-02,8179.5,8212.0,8133.7998046875,8210.099609375,118300,-0.0007696016073948098,0.008359228288810847,8055.339990234376,8113.982470703127,8238.312978515625,8097.093796897813,8110.964848847068,8225.328322851685,53.27363264270551,-34.8160423047666,-55.73836570184017,8300.626891317947,7927.338050088307,8113.982470703127,0.04600562579195367,90.27498011631276,75.14990234375
2017-01-03,8192.25,8219.099609375,8148.60009765625,8196.0498046875,127300,0.0015587749862460143,0.008259774440089462,8066.325000000001,8116.437475585939,8228.296982421874,8114.394924734574,8118.706291814014,8224.031133720246,54.13732603396367,-24.600360751085645,-49.51076471168927,8305.966637286458,7926.908313885419,8116.437475585939,0.0467025495534509,88.86244665934399,109.85009765625
2017-01-04,8190.5,8218.5,8180.89990234375,8202.650390625,132400,-0.00021361652781592966,0.008165289657749184,8079.245019531251,8120.859985351563,8217.927978515625,8128.232211146468,8125.543787831727,8222.716187299844,53.98981586141255,-16.45587679021355,-42.89978712739413,8313.08423514273,7928.635735560395,8120.859985351563,0.04734086048470303,85.20085030198013,129.2001953125
2017-01-05,8273.7998046875,8282.650390625,8223.7001953125,8226.650390625,159100,0.01017029542610337,0.007393588112571248,8108.714990234375,8122.207495117187,8209.577978515626,8154.699046335746,8139.663408484657,8224.719466413086,59.62864703281812,-3.2423408140011816,-34.96829786471554,8318.48557808945,7925.929412144925,8122.207495117187,0.048331216135578656,85.6972460393387,294.69970703125
2017-01-06,8243.7998046875,8306.849609375,8233.25,8281.849609375,139400,-0.0036259035398709116,0.007710555929239076,8134.519970703126,8121.309985351562,8202.148974609376,8170.899184217883,8149.581160503976,8225.467714972867,56.922918424249886,4.753931997151994,-27.023851892342034,8315.049162388277,7927.570808314848,8121.309985351562,0.0477113119401088,84.83312913474307,258.0498046875
2017-01-09,8236.0498046875,8263.0,8227.75,8259.349609375,99100,-0.0009401004613908137,0.00647892966600332,8167.299951171875,8124.572485351562,8194.564970703124,8182.744751575995,8157.816269473836,8225.882698883244,56.21328611031741,10.346408621307091,-19.54979978961221,8323.936596682901,7925.208374020222,8124.572485351562,0.04907682507375955,81.29147705369,327.7998046875
2017-01-10,8288.599609375,8293.7998046875,8261.0,8262.7001953125,142900,0.0063804622280927425,0.005143796779343624,8192.874902343749,8127.912475585937,8187.576962890625,8201.991089357633,8170.2718256549,8228.342185569196,59.866748639376574,18.802078046968745,-11.879424222296018,8336.174642000125,7919.650309171749,8127.912475585937,0.05124616364650873,79.60994297842643,255.74951171875
2017-01-11,8380.650390625,8389.0,8322.25,8327.7998046875,186500,0.01110570972035907,0.005589653049766299,8227.454931640625,8137.822485351562,8182.664970703125,8234.474598678971,8190.307879461576,8234.3150563557,65.32463404749025,32.55570384431849,-2.992398608973117,8374.002743121808,7901.642227581317,8137.822485351562,0.05804507488222566,81.09497495318169,345.80029296875
2017-01-12,8407.2001953125,8417.2001953125,8382.2998046875,8391.0498046875,172600,0.003167988574872327,0.005382844381768687,8257.81494140625,8150.502490234376,8180.528974609375,8265.87925261234,8210.964290494998,8241.094865726554,66.7300061358447,45.07826455697614,6.6217340242167335,8415.697576066113,7885.307404402637,8150.502490234376,0.06507453648397382,77.91317707706158,303.60009765625
2017-01-13,8400.349609375,8461.0498046875,8373.150390625,8457.650390625,185300,-0.0008148474852923693,0.005028597238117958,8279.269921875,8163.5474609375015,8178.836962890625,8290.328408387368,8229.000987531188,8247.3401497912,65.98685224811774,53.82918971795516,16.06322516296442,8451.172239851796,7875.922682023207,8163.5474609375015,0.07046563526226222,78.62647971887861,214.5498046875
2017-01-16,8412.7998046875,8426.7001953125,8374.400390625,8390.9501953125,124100,0.0014821044232022906,0.004909864673886361,8302.599902343749,8178.969946289063,8178.417958984374,8312.595934987392,8246.50563678417,8253.828763708701,66.71241177500049,61.06506757877469,25.063593646126478,8485.675155629318,7872.264736948808,8178.969946289063,0.07499849280639861,76.746002930923,233.2998046875
2017-01-17,8398.0,8440.900390625,8378.2998046875,8415.0498046875,122000,-0.0017592008642893786,0.005113005888213394,8323.17490234375,8194.749951171876,8176.436962890625,8328.123946807866,8260.933671376153,8259.48253768091,64.93905272556549,64.85769324874673,33.02241356665053,8512.800468768693,7876.699433575058,8194.749951171876,0.07762299508634442,75.73561600282136,205.75
2017-01-18,8417.0,8460.2998046875,8397.400390625,8403.849609375,163800,0.002262443438914019,0.005026467975484188,8345.824902343751,8212.5349609375,8173.905966796875,8344.283229206436,8275.79713124509,8265.659693065973,66.1819104175672,68.6056741212451,40.13906567756945,8538.83854478228,7886.231377092721,8212.5349609375,0.07946476584801786,74.81874443565555,226.5
2017-01-19,8435.099609375,8445.150390625,8404.0498046875,8418.400390625,165900,0.0021503634757038537,0.004296527160765447,8361.9548828125,8235.334936523437,8173.9679589843745,8360.795298327992,8290.96879582889,8272.304395666326,67.36859108940948,72.20413881056811,46.55208030416918,8556.647391946284,7914.022481100591,8235.334936523437,0.07803263811356027,72.41030454293016,161.2998046875
2017-01-20,8349.349609375,8423.650390625,8340.9501953125,8404.349609375,202600,-0.010165855054597661,0.005552261361393912,8372.50986328125,8253.514916992186,8170.439951171875,8358.714263972903,8296.528873309473,8275.325776596077,57.13882478877793,67.36015372316433,50.71369498796821,8555.959176436356,7951.070657548015,8253.514916992186,0.07328859582515651,73.9630980800423,105.5498046875
2017-01-23,8391.5,8404.150390625,8327.2001953125,8329.599609375,195000,0.005048344194100052,0.005608041438868634,8388.054882812501,8277.677416992188,8172.343955078125,8364.67530688692,8305.573742518096,8279.881628494271,60.32776973686489,66.15979595556018,53.80291518148661,8538.304195895833,8017.050638088544,8277.677416992188,0.06297099192791379,74.17646216807499,155.4501953125
2017-01-24,8475.7998046875,8480.9501953125,8398.150390625,8407.0498046875,179200,0.010045856484240057,0.006037774958651317,8406.774902343752,8299.82490234375,8179.690947265625,8384.87976103248,8321.785748438992,8287.56469422734,65.8071114531564,71.19015766877055,57.2803636789434,8547.828235090004,8051.821569597494,8299.82490234375,0.05976109994229461,75.26744310696249,187.2001953125
2017-01-25,8602.75,8612.599609375,8493.9501953125,8499.4501953125,292500,0.014977960574563243,0.006750742764666171,8428.984863281252,8328.219897460938,8189.5139453125,8424.492531753847,8348.54424858766,8299.924902296856,72.06445979066567,84.44712151266867,62.71371524568846,8578.515850587462,8077.923944334414,8328.219897460938,0.06010791170459681,79.6626117912866,222.099609375
2017-01-27,8641.25,8672.7001953125,8606.900390625,8610.5,275400,0.00447531312661642,0.0067747300851266935,8452.389843750001,8355.102392578126,8200.739941406251,8463.902980525874,8376.420986817406,8313.310200246,73.63994008009988,96.94249635888264,69.5594714683273,8618.943941708818,8091.260843447435,8355.102392578126,0.0631569876067738,78.96886775708755,234.0498046875
2017-01-30,8632.75,8662.599609375,8617.75,8635.5498046875,304700,-0.0009836539852451365,0.006784858391445396,8475.6298828125,8377.449902343751,8211.912939453125,8494.602438612079,8400.833273787177,8325.837251216746,72.66556219685857,104.94949948501744,76.63747707166533,8656.204776084527,8098.695028602974,8377.449902343751,0.06654886080853542,76.53177787265273,232.400390625
2017-01-31,8561.2998046875,8631.75,8552.400390625,8629.4501953125,521000,-0.008276643631809133,0.00763639277489463,8490.4798828125,8396.539892578125,8224.55693359375,8506.729232443973,8416.115800539588,8335.07107684305,64.89273124472363,104.32705616022213,82.1753928893767,8670.467811054405,8122.611974101844,8396.539892578125,0.06524780968846726,76.8044801228204,148.5
2017-02-01,8716.400390625,8722.400390625,8537.5,8570.349609375,327700,0.01811647640847469,0.00906630134712081,8522.319921875,8422.747412109375,8238.8389453125,8544.85126120416,8444.714332928676,8350.025167579597,71.91554675338402,115.02317088184645,88.74494848787066,8714.119156169898,8131.3756680488505,8422.747412109375,0.06918686499885272,84.5256165872618,318.400390625
2017-02-02,8734.25,8757.599609375,8685.7998046875,8724.75,283500,0.002047818890261066,0.009070506756618975,8554.044921875,8449.934912109376,8252.857949218751,8579.287395530675,8472.28915836404,8365.09280806667,72.5949761924598,123.51641284030666,95.69924135835785,8751.361307622159,8148.508516596594,8449.934912109376,0.07134407510780148,83.61663002299309,317.25
2017-02-03,8740.9501953125,8748.25,8707.75,8735.150390625,191000,0.0007671174184962215,0.009107972935641766,8584.62998046875,8473.292431640626,8268.366953125,8608.680631854642,8497.875923787702,8379.83231344886,72.86039115420881,129.29755630459658,102.4189043476056,8789.297007290177,8157.287855991075,8473.292431640626,0.07458837947561907,80.53687073563644,305.8505859375
2017-02-06,8801.0498046875,8814.099609375,8770.2001953125,8785.4501953125,194400,0.006875638006406781,0.0077359664675933715,8629.800000000001,8501.154931640627,8282.101953125,8643.656845096979,8526.74962673054,8396.350646438612,75.18220442956208,137.14773661787694,109.36467080165988,8829.968232637802,8172.341630643451,8501.154931640627,0.077357324655585,80.00919525898384,451.7001953125
2017-02-07,8768.2998046875,8809.2998046875,8741.0498046875,8805.7001953125,226300,-0.0037211469911869743,0.008248900431359847,8667.47998046875,8527.767431640625,8294.929951171875,8666.319201386164,8549.754405583582,8410.93688793857,71.58811427255483,139.12269000727974,115.31627464278387,8852.366792657125,8203.168070624124,8527.767431640625,0.07612762979725213,79.16925274048499,376.7998046875
2017-02-08,8769.0498046875,8791.25,8715.0,8774.5498046875,218700,8.55353964515082e-05,0.00809570688877651,8696.80498046875,8551.78994140625,8307.46794921875,8684.997492895498,8570.639681688717,8424.980531732645,71.62157203457876,139.14440346043193,120.08190040631348,8872.957828768533,8230.622054043968,8551.78994140625,0.07511126666178838,78.9607346875932,293.25
2017-02-09,8778.400390625,8821.400390625,8724.099609375,8795.5498046875,187500,0.0010663168924529565,0.007015234818011438,8714.37001953125,8571.677441406251,8318.54595703125,8701.979837937226,8590.426415873124,8438.84013404215,72.06327925758383,138.32163990494882,123.72984830604055,8897.451064171017,8245.903818641485,8571.677441406251,0.07601163832672637,80.2707380134794,175.650390625
2017-02-10,8793.5498046875,8822.099609375,8771.2001953125,8812.349609375,225900,0.0017257602055471555,0.006963098672343516,8729.600000000002,8590.994921875,8330.5589453125,8718.628922800912,8609.771500522113,8452.750317204713,72.80190815814076,137.30920986612364,126.44572061805718,8921.487833876798,8260.502009873204,8590.994921875,0.07693938013169403,78.17278630269516,152.2998046875
2017-02-13,8805.0498046875,8826.900390625,8754.2001953125,8819.7998046875,204900,0.001307776751758416,0.006899816323008821,8746.82998046875,8611.229931640624,8344.923945312501,8734.341810416656,8628.369434252148,8466.56598338051,73.37733366229365,135.86859704520612,128.33029590348696,8942.131786535021,8280.328076746227,8611.229931640624,0.076853563897661,77.78188694625265,172.2998046875
2017-02-14,8792.2998046875,8820.4501953125,8772.5,8819.900390625,188300,-0.0014480326951941125,0.006056135800680986,8769.92998046875,8630.204931640626,8358.194941406251,8744.87962755681,8643.981850484086,8479.339858725882,71.56943011134697,132.17445768927064,129.09912826064368,8956.69083030031,8303.719032980944,8630.204931640626,0.07566121575229312,75.65105182955604,231.0
2017-02-15,8724.7001953125,8807.900390625,8712.849609375,8778.9501953125,216100,-0.007688501401983627,0.0038419092935685446,8770.759960937501,8646.53994140625,8369.825947265625,8741.210639876026,8651.669311896316,8488.96183270967,62.74278245658357,122.38136590539943,127.75557578959484,8956.375389519064,8336.704493293437,8646.53994140625,0.0716669211528381,77.03674678815918,8.2998046875
2017-02-16,8778.0,8783.9501953125,8719.599609375,8739.0,184600,0.006109070053333943,0.004262147367137595,8775.134960937501,8664.58994140625,8383.344951171874,8747.89961444402,8663.700806001429,8500.296662799488,66.27454991330531,117.56589247823104,125.71763912732209,8959.839215433327,8369.340667379172,8664.58994140625,0.06815077828810875,76.13059244168352,43.75
2017-02-17,8821.7001953125,8896.4501953125,8804.25,8883.7001953125,298300,0.004978377228582742,0.004492427631509669,8783.2099609375,8683.919970703128,8394.841962890625,8761.317901874652,8678.748366888198,8512.900722898037,68.87934107953859,115.93935887813313,123.7619830774843,8966.245819902242,8401.594121504013,8683.919970703128,0.06502267412679875,79.15342121817041,80.75
2017-02-20,8879.2001953125,8886.25,8809.7998046875,8818.5498046875,167800,0.0065180179247708026,0.004440958849686876,8791.025,8710.412500000002,8407.190966796874,8782.751046136078,8697.839017214323,8527.265408090761,71.94927098053756,117.9306575233204,122.59571796665153,8957.829646843074,8462.99535315693,8710.412500000002,0.05680951317588511,78.96033365347967,78.150390625
2017-02-21,8907.849609375,8920.7998046875,8860.9501953125,8890.75,175700,0.003226575978951818,0.0041742966001772205,8804.97998046875,8736.22998046875,8421.931962890625,8805.496239452244,8717.84002599153,8542.190278729358,73.35939201207705,120.43227601643412,122.16302957660807,8948.841707218093,8523.618253719407,8736.22998046875,0.04867356450658249,77.59528191930255,139.5498046875
2017-02-22,8926.900390625,8960.75,8905.25,8931.599609375,247100,0.0021386509747480797,0.00414255274430064,8820.7650390625,8758.785009765626,8436.033974609376,8827.569721483655,8737.750536909005,8557.276949784089,74.28510986597594,122.53950637694834,122.23832493667614,8949.669122908372,8567.900896622881,8758.785009765626,0.043586893143265554,76.01704749649522,157.8505859375
